"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","Meta Robots 2","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","URL Encoded Address","Crawl Timestamp"
"https://beswib.com/_next/static/chunks/2449-b95452e0b089c176.js","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.081","Sat, 23 Aug 2025 12:01:57 GMT","","","","","1.1","","https://beswib.com/_next/static/chunks/2449-b95452e0b089c176.js","2025-08-23 14:05:09"
"https://beswib.com/_next/static/chunks/app/global-error-9263292a9d54721c.js","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.089","Sat, 23 Aug 2025 12:01:57 GMT","","","","","1.1","","https://beswib.com/_next/static/chunks/app/global-error-9263292a9d54721c.js","2025-08-23 14:05:09"
"https://beswib.com/_next/static/chunks/5329-ac42214665ef7c82.js","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.083","Sat, 23 Aug 2025 12:01:57 GMT","","","","","1.1","","https://beswib.com/_next/static/chunks/5329-ac42214665ef7c82.js","2025-08-23 14:05:09"
"https://beswib.com/landing/background_v4_dark.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.082","Sat, 23 Aug 2025 11:59:39 GMT","","","","","1.1","","https://beswib.com/landing/background_v4_dark.webp","2025-08-23 14:05:09"
"https://beswib.com/en/legals/legal-notice","text/html; charset=utf-8","200","OK","Indexable","","Legal Notice | Beswib | Beswib - Legal Race Bib Transfers","57","508","Company information, publication director, hosting provider, and legal disclosures for Beswib.","94","577","race bibs, running bibs, trail running, triathlon, cycling, race transfer, buy bibs, sell bibs, marathon, ultra trail","117","Legal Notice","12","Company Information","19","Contact","7","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","https://beswib.com/en/legals/legal-notice","","","","","","122045","27337","27337","10.646","","188","52","3.615","53.765","Fairly Hard","1.475","2","2","","17","17","0","11.110","24","18","0","5","5","0","","","","","4c08ab9d8f5a5489a63a0106a20b9170","0.126","","","","","en","1.1","","https://beswib.com/en/legals/legal-notice","2025-08-23 14:05:09"
"https://beswib.com/it","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Beswib | Trasferimento Sicuro Pettorali | Compra & Vendi Running, Trail, Triathlon","82","724","Trasferisci pettorali di gara in sicurezza con Beswib, il marketplace di fiducia per atleti. Compra e vendi pettorali per running, trail, triathlon e ciclismo. Pagamenti sicuri, venditori verificati e conferma istantanea. Unisciti a migliaia di atleti che scelgono Beswib.","272","1576","pettorali, corsa, trail running, triathlon, ciclismo, trasferimento pettorale, comprare pettorale, vendere pettorale, maratona, ultra trail","139","Un imprevisto? Trasferisci il tuo pettorale!","44","Come funziona?","14","Perché scegliere Beswib?","24","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","https://beswib.com/it/","","","","","","185467","37176","37176","14.478","","303","70","4.329","0.000","Very Hard","1.522","2","0","","191","153","0","100.000","29","19","0","4","4","0","","","","","41860e5de586d1f45f59e441ecdd34d2","0.127","","","","","it","1.1","","https://beswib.com/it","2025-08-23 14:05:09"
"https://beswib.com/es","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Beswib | Transferencia Segura Dorsales | Comprar & Vender Running, Trail, Triatlón","82","737","Transfiere dorsales de carrera de forma segura con Beswib, el marketplace confiable para atletas. Compra y vende dorsales para running, trail, triatlón y ciclismo. Pagos seguros, vendedores verificados y confirmación instantánea. Únete a miles de atletas que eligen Beswib.","273","1680","dorsales, carrera a pie, trail running, triatlón, ciclismo, transferencia dorsal, comprar dorsal, vender dorsal, maratón, ultra trail","133","¿Un imprevisto? Transfiere tu dorsal!","37","¿Cómo funciona?","15","¿Por qué elegir Beswib?","23","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","https://beswib.com/es/","","","","","","184868","36592","36592","14.250","","308","70","4.400","1.581","Very Hard","1.558","2","0","","191","153","0","100.000","29","19","0","4","4","0","","","","","e3c5483793dda9e53e72dbb88da0aafa","0.115","","","","","es","1.1","","https://beswib.com/es","2025-08-23 14:05:09"
"https://beswib.com/_next/image?url=%2Flanding%2Fyoupi.jpg&w=1080&q=75","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.216","","","","","","1.1","","https://beswib.com/_next/image?url=%2Flanding%2Fyoupi.jpg&w=1080&q=75","2025-08-23 14:05:09"
"https://beswib.com/_next/static/chunks/app/%5Blocale%5D/error-378713fea28efb56.js","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.082","Sat, 23 Aug 2025 12:01:57 GMT","","","","","1.1","","https://beswib.com/_next/static/chunks/app/%5Blocale%5D/error-378713fea28efb56.js","2025-08-23 14:05:09"
"https://beswib.com/_next/static/chunks/7189-a70ef2b96bea0558.js","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.086","Sat, 23 Aug 2025 12:01:57 GMT","","","","","1.1","","https://beswib.com/_next/static/chunks/7189-a70ef2b96bea0558.js","2025-08-23 14:05:09"
