"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Description 2","Meta Description 2 Length","Meta Description 2 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","Meta Keywords 2","Meta Keywords 2 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","Meta Robots 2","Meta Robots 3","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","URL Encoded Address","Crawl Timestamp"
"http://localhost:3001/_next/static/chunks/src_components_212eebab._.js","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.005","Fri, 22 Aug 2025 15:02:31 GMT","","","","","1.1","","http://localhost:3001/_next/static/chunks/src_components_212eebab._.js","2025-08-22 17:02:34"
"http://localhost:3001/_next/static/chunks/src_app_%5Blocale%5D_legals_data-deletion_page_tsx_03518f3f._.js","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","254","254","254","0.099","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.002","Fri, 22 Aug 2025 15:02:31 GMT","","","","","1.1","","http://localhost:3001/_next/static/chunks/src_app_%5Blocale%5D_legals_data-deletion_page_tsx_03518f3f._.js","2025-08-22 17:02:34"
"http://localhost:3001/_next/static/chunks/src_3b8e40d0._.js","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.009","Fri, 22 Aug 2025 15:02:31 GMT","","","","","1.1","","http://localhost:3001/_next/static/chunks/src_3b8e40d0._.js","2025-08-22 17:02:34"
"http://localhost:3001/_next/static/chunks/node_modules__pnpm_02f50aff._.js","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.005","Fri, 22 Aug 2025 15:02:31 GMT","","","","","1.1","","http://localhost:3001/_next/static/chunks/node_modules__pnpm_02f50aff._.js","2025-08-22 17:02:34"
"http://localhost:3001/_next/static/chunks/src_components_6f4f7272._.js","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.004","Fri, 22 Aug 2025 15:02:31 GMT","","","","","1.1","","http://localhost:3001/_next/static/chunks/src_components_6f4f7272._.js","2025-08-22 17:02:35"
"http://localhost:3001/_next/static/chunks/src_app_%5Blocale%5D_legals_privacy-policy_page_tsx_03518f3f._.js","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","254","254","254","0.099","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.003","Fri, 22 Aug 2025 15:02:31 GMT","","","","","1.1","","http://localhost:3001/_next/static/chunks/src_app_%5Blocale%5D_legals_privacy-policy_page_tsx_03518f3f._.js","2025-08-22 17:02:35"
"http://localhost:3001/_next/static/chunks/src_app_%5Blocale%5D_contact_page_tsx_03518f3f._.js","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","364","364","364","0.142","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.003","Fri, 22 Aug 2025 15:02:31 GMT","","","","","1.1","","http://localhost:3001/_next/static/chunks/src_app_%5Blocale%5D_contact_page_tsx_03518f3f._.js","2025-08-22 17:02:35"
"http://localhost:3001/_next/static/chunks/src_app_%5Blocale%5D_contact_actions_ts_d2af5fd3._.js","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","628","628","628","0.245","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.002","Fri, 22 Aug 2025 15:02:31 GMT","","","","","1.1","","http://localhost:3001/_next/static/chunks/src_app_%5Blocale%5D_contact_actions_ts_d2af5fd3._.js","2025-08-22 17:02:35"
"http://localhost:3001/de/faq","text/html; charset=utf-8","200","OK","Indexable","","FAQ | Beswib - Beswib","21","197","Häufig gestellte Fragen zum Kaufen, Verkaufen und Veranstalten auf Beswib.","74","478","","0","0","startnummern, laufen, trail running, triathlon, radfahren, startnummer transfer, startnummer kaufen, startnummer verkaufen, marathon, ultra trail","145","","0","","0","Beswib verwandelt Startnummer-Transfer-Management in eine Win-Win-Lösung für alle","81","","0","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","","","","","","","","194788","54470","54470","21.213","","109","25","4.360","50.285","Fairly Hard","0.686","2","1","","19","19","0","11.800","26","22","0","4","4","0","","","","","464dbcf075832f0935d1d84f811a1382","1.123","","","","","de","1.1","","http://localhost:3001/de/faq","2025-08-22 17:02:35"
"http://localhost:3001/de/legals/data-deletion","text/html; charset=utf-8","200","OK","Indexable","","Datenlöschung | Beswib","22","212","Wie Sie die vollständige Löschung Ihrer persönlichen Daten von der Beswib-Plattform beantragen können.","102","650","","0","0","race bibs, running bibs, trail running, triathlon, cycling, race transfer, buy bibs, sell bibs, marathon, ultra trail","117","","0","Antrag auf Datenlöschung","24","Unser Engagement","16","Welche Daten werden gelöscht","28","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","","","","","","","","182875","53535","53535","20.849","","259","49","5.286","39.783","Hard","1.432","2","2","","19","19","0","11.800","23","21","0","4","4","0","","","","","81837ce8f514c13ca4261e669a68546","2.127","","","","","de","1.1","","http://localhost:3001/de/legals/data-deletion","2025-08-22 17:02:35"
"http://localhost:3001/de/legals/legal-notice","text/html; charset=utf-8","200","OK","Indexable","","Impressum | Beswib","18","180","Unternehmensangaben, verantwortliche Person, Hosting-Anbieter und rechtliche Hinweise für Beswib.","97","629","","0","0","race bibs, running bibs, trail running, triathlon, cycling, race transfer, buy bibs, sell bibs, marathon, ultra trail","117","","0","Impressum","9","Unternehmensinformationen","25","Kontakt","7","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","","","","","","","","182948","53582","53582","20.867","","185","55","3.364","30.105","Hard","1.145","2","2","","19","19","0","11.800","23","21","0","6","6","0","","","","","5f7812ec306f848254cb5fc504ab66bf","1.801","","","","","de","1.1","","http://localhost:3001/de/legals/legal-notice","2025-08-22 17:02:35"
"http://localhost:3001/de/legals/terms","text/html; charset=utf-8","200","OK","Indexable","","Nutzungsbedingungen | Beswib","28","279","Die Bedingungen für den Zugriff und die Nutzung der C2B2C-Plattform von Beswib.","79","512","","0","0","race bibs, running bibs, trail running, triathlon, cycling, race transfer, buy bibs, sell bibs, marathon, ultra trail","117","","0","Nutzungsbedingungen","19","Geltungsbereich","15","C2B2C‑Modell","12","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","","","","","","","","183743","53638","53638","20.889","","291","60","4.850","17.013","Very Hard","1.622","2","2","","19","19","0","11.800","23","21","0","4","4","0","","","","","d89c63715451d2189f1ddb118eb973a8","2.418","","","","","de","1.1","","http://localhost:3001/de/legals/terms","2025-08-22 17:02:35"
"http://localhost:3001/de/events","text/html; charset=utf-8","200","OK","Indexable","","Events - Beswib","15","140","Discover all available race events. Übertragen Sie Ihre Startnummern sicher mit Beswib. Kaufen und verkaufen Sie Startnummern für Laufen, Trail, Triathlon und Radfahren.","169","1054","","0","0","startnummern, laufen, trail running, triathlon, radfahren, startnummer transfer, startnummer kaufen, startnummer verkaufen, marathon, ultra trail","145","","0","Veranstaltungen durchsuchen","27","","0","","0","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","","","","","","","","388057","98413","98413","38.326","","258","166","1.554","72.127","Fairly Easy","0.907","2","1","","27","19","0","11.800","23","21","0","4","4","0","","","","","16bd3604594b04a7b1515b1809f0414d","0.753","","","","","de","1.1","","http://localhost:3001/de/events","2025-08-22 17:02:35"
"http://localhost:3001/pt/contact","text/html; charset=utf-8","200","OK","Indexable","","Contacto | Beswib","17","160","Entre em contacto com a equipa Beswib para quaisquer questões ou pedidos.","73","480","","0","0","race bibs, running bibs, trail running, triathlon, cycling, race transfer, buy bibs, sell bibs, marathon, ultra trail","117","","0","Vamos conversar!","16","Entre em contacto","17","","0","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","","","","","","","","197442","54845","54845","21.359","","123","30","4.100","32.098","Hard","0.689","2","1","","19","19","0","11.800","23","21","0","7","4","0","","","","","2e3f786d35679162e789c638bae2182e","0.494","","","","","pt","1.1","","http://localhost:3001/pt/contact","2025-08-22 17:02:38"
"http://localhost:3001/pt/legals/privacy-policy","text/html; charset=utf-8","200","OK","Indexable","","Política de Privacidade | Beswib","32","283","Como a Beswib recolhe, utiliza e protege os seus dados pessoais, cookies e os seus direitos.","92","564","","0","0","race bibs, running bibs, trail running, triathlon, cycling, race transfer, buy bibs, sell bibs, marathon, ultra trail","117","","0","Política de Privacidade da Beswib","33","Visitantes do site","18","Recolha de informações de identificação pessoal","47","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","","","","","","","","184400","53875","53875","20.981","","605","98","6.173","21.720","Very Hard","2.612","2","2","","19","19","0","11.800","23","21","0","5","5","0","","","","","d1295d77781dd75595242817c90cca47","2.392","","","","","pt","1.1","","http://localhost:3001/pt/legals/privacy-policy","2025-08-22 17:02:38"
"http://localhost:3001/pt/legals/legal-notice","text/html; charset=utf-8","200","OK","Indexable","","Aviso Legal | Beswib","20","182","Informações da empresa, diretor de publicação, alojamento e avisos legais da Beswib.","84","530","","0","0","race bibs, running bibs, trail running, triathlon, cycling, race transfer, buy bibs, sell bibs, marathon, ultra trail","117","","0","Aviso Legal","11","Informações da Empresa","22","Contato","7","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","","","","","","","","181526","52808","52808","20.566","","196","54","3.630","22.728","Very Hard","1.098","2","2","","19","19","0","11.800","23","21","0","6","6","0","","","","","9df0af592b88f8b22c359da14510521e","1.743","","","","","pt","1.1","","http://localhost:3001/pt/legals/legal-notice","2025-08-22 17:02:38"
"http://localhost:3001/pt/events","text/html; charset=utf-8","200","OK","Indexable","","Events - Beswib","15","140","Discover all available race events. Transfira seus peitos de corrida com segurança com Beswib. Compre e venda peitos para running, trail, triatlo e ciclismo.","157","952","","0","0","peitos, corrida, trail running, triatlo, ciclismo, transferência peito, comprar peito, vender peito, maratona, ultra trail","122","","0","Navegar Eventos","15","","0","","0","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","","","","","","","","386683","97610","97610","38.013","","334","166","2.012","76.373","Fairly Easy","0.958","2","1","","27","19","0","11.800","23","21","0","4","4","0","","","","","c5a86e270075d618f6aade741b73c2ed","1.234","","","","","pt","1.1","","http://localhost:3001/pt/events","2025-08-22 17:02:38"
"http://localhost:3001/pt/marketplace","text/html; charset=utf-8","200","OK","Indexable","","Marketplace | Peitos de Corrida à Venda","39","358","Navegue pelos peitos disponíveis de vendedores verificados. Pagamento seguro e confirmação instantânea de transferência.","120","772","","0","0","peitos, corrida, trail running, triatlo, ciclismo, transferência peito, comprar peito, vender peito, maratona, ultra trail","122","","0","Marketplace","11","Filtros","7","","0","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","","","","","","","","274007","68078","68078","26.512","","205","90","2.278","92.686","Very Easy","0.653","2","1","","19","19","0","11.800","33","30","0","4","4","0","","","","","ccd82ae2a4f94c689ef625eeec0e396","2.097","","","","","pt","1.1","","http://localhost:3001/pt/marketplace","2025-08-22 17:02:38"
"http://localhost:3001/_next/static/chunks/src_components_e6471c66._.js","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.011","Fri, 22 Aug 2025 15:02:24 GMT","","","","","1.1","","http://localhost:3001/_next/static/chunks/src_components_e6471c66._.js","2025-08-22 17:02:42"
"http://localhost:3001/pt/legals/terms","text/html; charset=utf-8","200","OK","Indexable","","Termos de Serviço | Beswib","26","246","Os termos que regem o acesso e a utilização da plataforma C2B2C da Beswib.","74","483","","0","0","race bibs, running bibs, trail running, triathlon, cycling, race transfer, buy bibs, sell bibs, marathon, ultra trail","117","","0","Termos de Serviço","17","Âmbito","6","Modelo C2B2C","12","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","","","","","","","","182349","52890","52890","20.597","","321","61","5.262","0.140","Very Hard","1.596","2","2","","19","19","0","11.800","23","21","0","4","4","0","","","","","52249f5b1d554ae5e15435407dfd6599","2.822","","","","","pt","1.1","","http://localhost:3001/pt/legals/terms","2025-08-22 17:02:39"
"http://localhost:3001/_next/static/chunks/src_app_%5Blocale%5D_legals_legal-notice_page_tsx_03518f3f._.js","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","254","254","254","0.099","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.006","Fri, 22 Aug 2025 15:02:24 GMT","","","","","1.1","","http://localhost:3001/_next/static/chunks/src_app_%5Blocale%5D_legals_legal-notice_page_tsx_03518f3f._.js","2025-08-22 17:02:42"
"http://localhost:3001/pt/legals/data-deletion","text/html; charset=utf-8","200","OK","Indexable","","Eliminação de dados | Beswib","28","263","Como solicitar a eliminação completa dos seus dados pessoais da plataforma Beswib.","82","533","","0","0","race bibs, running bibs, trail running, triathlon, cycling, race transfer, buy bibs, sell bibs, marathon, ultra trail","117","","0","Pedido de eliminação de dados","29","O nosso compromisso","19","Que dados serão eliminados","26","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","","","","","","","","181425","52720","52720","20.531","","300","44","6.818","26.203","Very Hard","1.402","2","2","","19","19","0","11.800","23","21","0","4","4","0","","","","","c30b15747845f54d3618bb9feba292ed","0.879","","","","","pt","1.1","","http://localhost:3001/pt/legals/data-deletion","2025-08-22 17:02:41"
"http://localhost:3001/pt/faq","text/html; charset=utf-8","200","OK","Indexable","","FAQ | Beswib - Beswib","21","197","Perguntas frequentes sobre comprar, vender e organizar eventos no Beswib.","73","473","","0","0","peitos, corrida, trail running, triatlo, ciclismo, transferência peito, comprar peito, vender peito, maratona, ultra trail","122","","0","","0","A Beswib transforma a gestão de transferências de dorsais numa solução vantajosa para todos","91","","0","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","","","","","","","","193373","53760","53760","20.936","","123","25","4.920","38.144","Hard","0.684","2","1","","19","19","0","11.800","26","22","0","4","4","0","","","","","e569dd2ed972e112ab6715f6770bcf58","1.186","","","","","pt","1.1","","http://localhost:3001/pt/faq","2025-08-22 17:02:42"
"http://localhost:3001/it/legals/terms","text/html; charset=utf-8","200","OK","Indexable","","Termini di servizio | Beswib","28","243","I termini che regolano l'accesso e l'uso della piattaforma C2B2C di Beswib.","75","455","","0","0","race bibs, running bibs, trail running, triathlon, cycling, race transfer, buy bibs, sell bibs, marathon, ultra trail","117","","0","Termini di Servizio","19","Ambito","6","Modello C2B2C","13","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","","","","","","","","179129","51924","51924","20.221","","322","60","5.367","0.000","Very Hard","1.658","2","2","","19","19","0","11.800","23","21","0","4","4","0","","","","","4d2543a3da58f69332021adf130e19c9","1.201","","","","","it","1.1","","http://localhost:3001/it/legals/terms","2025-08-22 17:02:42"
"http://localhost:3001/it/faq","text/html; charset=utf-8","200","OK","Indexable","","FAQ | Beswib - Beswib","21","197","Domande frequenti su acquisto, vendita e organizzazione eventi su Beswib.","73","464","","0","0","pettorali, corsa, trail running, triathlon, ciclismo, trasferimento pettorale, comprare pettorale, vendere pettorale, maratona, ultra trail","139","","0","","0","Beswib trasforma la gestione dei trasferimenti di pettorali in una soluzione vantaggiosa per tutti","98","","0","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","","","","","","","","190144","52795","52795","20.560","","120","25","4.800","19.368","Very Hard","0.689","2","1","","19","19","0","11.800","26","22","0","4","4","0","","","","","279e24575e21103e6c78c339cbd85da5","1.770","","","","","it","1.1","","http://localhost:3001/it/faq","2025-08-22 17:02:43"
"http://localhost:3001/it/marketplace","text/html; charset=utf-8","200","OK","Indexable","","Marketplace | Pettorali di Gara in Vendita","42","367","Sfoglia pettorali disponibili da venditori verificati. Pagamento sicuro e conferma di trasferimento istantanea.","111","665","","0","0","pettorali, corsa, trail running, triathlon, ciclismo, trasferimento pettorale, comprare pettorale, vendere pettorale, maratona, ultra trail","139","","0","Mercato","7","Filtri","6","","0","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","","","","","","","","270696","67059","67059","26.115","","195","85","2.294","72.617","Fairly Easy","0.652","2","1","","19","19","0","11.800","33","30","0","4","4","0","","","","","b28a93b65a0eed2ae6de66636356d859","1.371","","","","","it","1.1","","http://localhost:3001/it/marketplace","2025-08-22 17:02:43"
"http://localhost:3001/it/legals/data-deletion","text/html; charset=utf-8","200","OK","Indexable","","Cancellazione dati | Beswib","27","243","Come richiedere la cancellazione completa dei vostri dati personali dalla piattaforma Beswib.","93","570","","0","0","race bibs, running bibs, trail running, triathlon, cycling, race transfer, buy bibs, sell bibs, marathon, ultra trail","117","","0","Richiesta di cancellazione dati","31","Il nostro impegno","17","Quali dati verranno cancellati","30","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","","","","","","","","178257","51752","51752","20.154","","290","44","6.591","0.606","Very Hard","1.475","2","2","","19","19","0","11.800","23","21","0","4","4","0","","","","","51e2d97ba1ac2734f38436a1a9dcdbe3","2.511","","","","","it","1.1","","http://localhost:3001/it/legals/data-deletion","2025-08-22 17:02:43"
"http://localhost:3001/it/legals/legal-notice","text/html; charset=utf-8","200","OK","Indexable","","Note legali | Beswib","20","175","Informazioni aziendali, direttore della pubblicazione, hosting e note legali di Beswib.","87","512","","0","0","race bibs, running bibs, trail running, triathlon, cycling, race transfer, buy bibs, sell bibs, marathon, ultra trail","117","","0","Note Legali","11","Informazioni sull'azienda","25","Contatto","8","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","","","","","","","","178221","51800","51800","20.173","","190","54","3.519","10.465","Very Hard","1.098","2","2","","19","19","0","11.800","23","21","0","6","6","0","","","","","29c5ee48d78855451e4f562befc237f4","2.663","","","","","it","1.1","","http://localhost:3001/it/legals/legal-notice","2025-08-22 17:02:44"
"http://localhost:3001/it/legals/privacy-policy","text/html; charset=utf-8","200","OK","Indexable","","Privacy | Beswib","16","144","Come Beswib raccoglie, utilizza e protegge i tuoi dati personali, i cookie e i tuoi diritti.","92","516","","0","0","race bibs, running bibs, trail running, triathlon, cycling, race transfer, buy bibs, sell bibs, marathon, ultra trail","117","","0","Informativa sulla privacy di Beswib","35","Visitatori del sito","19","Raccolta di informazioni personali identificative","49","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","","","","","","","","181160","52922","52922","20.610","","606","100","6.060","10.404","Very Hard","2.690","2","2","","19","19","0","11.800","23","21","0","5","5","0","","","","","4d28f9511ed23ecf63f94dda76da0e4","1.980","","","","","it","1.1","","http://localhost:3001/it/legals/privacy-policy","2025-08-22 17:02:46"
"http://localhost:3001/it/contact","text/html; charset=utf-8","200","OK","Indexable","","Contatto | Beswib","17","157","Contatta il team Beswib per domande o richieste.","48","303","","0","0","race bibs, running bibs, trail running, triathlon, cycling, race transfer, buy bibs, sell bibs, marathon, ultra trail","117","","0","Parliamone insieme!","19","Contattaci","10","","0","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","","","","","","","","194117","53746","53746","20.931","","122","31","3.935","22.545","Very Hard","0.700","2","1","","19","19","0","11.800","23","21","0","7","4","0","","","","","8c677a4be3010cd600687534debedeab","1.800","","","","","it","1.1","","http://localhost:3001/it/contact","2025-08-22 17:02:46"
"http://localhost:3001/it/events","text/html; charset=utf-8","200","OK","Indexable","","Events - Beswib","15","140","Discover all available race events. Trasferisci i tuoi pettorali di gara in sicurezza con Beswib. Compra e vendi pettorali per running, trail, triathlon e ciclismo.","164","946","","0","0","pettorali, corsa, trail running, triathlon, ciclismo, trasferimento pettorale, comprare pettorale, vendere pettorale, maratona, ultra trail","139","","0","Sfoglia Eventi","14","","0","","0","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","","","","","","","","383503","96698","96698","37.658","","294","166","1.771","45.046","Hard","0.947","2","1","","27","19","0","11.800","23","21","0","4","4","0","","","","","3f2a1fd79d4cd6db9b3efca0514e558b","1.358","","","","","it","1.1","","http://localhost:3001/it/events","2025-08-22 17:02:46"
"http://localhost:3001/es/legals/terms","text/html; charset=utf-8","200","OK","Indexable","","Términos del Servicio | Beswib","30","272","Los términos que rigen el acceso y uso de la plataforma C2B2C de Beswib.","72","458","","0","0","race bibs, running bibs, trail running, triathlon, cycling, race transfer, buy bibs, sell bibs, marathon, ultra trail","117","","0","Términos del Servicio","21","Ámbito","6","Modelo C2B2C","12","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","","","","","","","","178397","51286","51286","19.973","","338","61","5.541","6.230","Very Hard","1.678","2","2","","19","19","0","11.800","23","21","0","4","4","0","","","","","db234ccf3ceb4f50eb6a2756940b0f20","1.854","","","","","es","1.1","","http://localhost:3001/es/legals/terms","2025-08-22 17:02:47"
"http://localhost:3001/es/events","text/html; charset=utf-8","200","OK","Indexable","","Events - Beswib","15","140","Discover all available race events. Transfiere tus dorsales de carrera de forma segura con Beswib. Compra y vende dorsales de running, trail, triatlón y ciclismo.","162","976","","0","0","dorsales, carrera a pie, trail running, triatlón, ciclismo, transferencia dorsal, comprar dorsal, vender dorsal, maratón, ultra trail","133","","0","Explorar Eventos","16","","0","","0","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","","","","","","","","382658","96068","96068","37.413","","318","166","1.916","70.808","Fairly Easy","0.944","2","1","","27","19","0","11.800","23","21","0","4","4","0","","","","","84817b449e9190bc59ddf3c243fa95f8","2.237","","","","","es","1.1","","http://localhost:3001/es/events","2025-08-22 17:02:47"
"http://localhost:3001/es/legals/privacy-policy","text/html; charset=utf-8","200","OK","Indexable","","Política de Privacidad | Beswib","31","272","Cómo Beswib recopila, utiliza y protege tus datos personales, cookies y tus derechos.","85","524","","0","0","race bibs, running bibs, trail running, triathlon, cycling, race transfer, buy bibs, sell bibs, marathon, ultra trail","117","","0","Política de privacidad de Beswib","32","Visitantes del sitio web","24","Recopilación de información de identificación personal","54","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","","","","","","","","181243","52541","52541","20.462","","730","112","6.518","19.894","Very Hard","3.165","2","2","","19","19","0","11.800","23","21","0","5","5","0","","","","","4d3a82129e0eac8fb36f328cf495334f","1.531","","","","","es","1.1","","http://localhost:3001/es/legals/privacy-policy","2025-08-22 17:02:48"
"http://localhost:3001/es/legals/legal-notice","text/html; charset=utf-8","200","OK","Indexable","","Aviso Legal | Beswib","20","182","Información de la empresa, director de publicación, proveedor de alojamiento y avisos legales de Beswib.","104","643","","0","0","race bibs, running bibs, trail running, triathlon, cycling, race transfer, buy bibs, sell bibs, marathon, ultra trail","117","","0","Aviso Legal","11","Información de la Empresa","25","Contacto","8","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","","","","","","","","177563","51209","51209","19.943","","198","54","3.667","24.086","Very Hard","1.127","2","2","","19","19","0","11.800","23","21","0","6","6","0","","","","","164fc267e93f16cfa85ba6372855c5f0","1.800","","","","","es","1.1","","http://localhost:3001/es/legals/legal-notice","2025-08-22 17:02:48"
"http://localhost:3001/es/marketplace","text/html; charset=utf-8","200","OK","Indexable","","Marketplace | Dorsales de Carrera en Venta","42","388","Explora dorsales disponibles de vendedores verificados. Pago seguro y confirmación de transferencia instantánea.","112","707","","0","0","dorsales, carrera a pie, trail running, triatlón, ciclismo, transferencia dorsal, comprar dorsal, vender dorsal, maratón, ultra trail","133","","0","Mercado","7","Filtros","7","","0","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","","","","","","","","269959","66451","66451","25.879","","196","85","2.306","87.954","Easy","0.650","2","1","","19","19","0","11.800","33","30","0","4","4","0","","","","","ff3cbe94c95c109f82f9b8233b0a7148","2.190","","","","","es","1.1","","http://localhost:3001/es/marketplace","2025-08-22 17:02:49"
"http://localhost:3001/_next/static/chunks/src_e5d02cf7._.js","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.518","Fri, 22 Aug 2025 14:44:46 GMT","","","","","1.1","","http://localhost:3001/_next/static/chunks/src_e5d02cf7._.js","2025-08-22 17:02:52"
"http://localhost:3001/_next/static/chunks/node_modules__pnpm_5137dd4d._.js","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.212","Fri, 22 Aug 2025 14:44:46 GMT","","","","","1.1","","http://localhost:3001/_next/static/chunks/node_modules__pnpm_5137dd4d._.js","2025-08-22 17:02:52"
"http://localhost:3001/_next/static/chunks/src_app_%5Blocale%5D_events_page_tsx_03518f3f._.js","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","295","295","295","0.115","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.086","Fri, 22 Aug 2025 14:44:46 GMT","","","","","1.1","","http://localhost:3001/_next/static/chunks/src_app_%5Blocale%5D_events_page_tsx_03518f3f._.js","2025-08-22 17:02:52"
